t,wall,fl1_hip_roll.pos,fl1_hip_roll.vel,fl1_hip_roll.tau,fl1_hip_roll.temp,fl1_hip_roll.volt,fl1_hip_roll.err,fl2_hip_pitch.pos,fl2_hip_pitch.vel,fl2_hip_pitch.tau,fl2_hip_pitch.temp,fl2_hip_pitch.volt,fl2_hip_pitch.err,fl3_knee_pitch.pos,fl3_knee_pitch.vel,fl3_knee_pitch.tau,fl3_knee_pitch.temp,fl3_knee_pitch.volt,fl3_knee_pitch.err,fl4_foot.pos,fl4_foot.vel,fl4_foot.tau,fl4_foot.temp,fl4_foot.volt,fl4_foot.err,fr1_hip_roll.pos,fr1_hip_roll.vel,fr1_hip_roll.tau,fr1_hip_roll.temp,fr1_hip_roll.volt,fr1_hip_roll.err,fr2_hip_pitch.pos,fr2_hip_pitch.vel,fr2_hip_pitch.tau,fr2_hip_pitch.temp,fr2_hip_pitch.volt,fr2_hip_pitch.err,fr3_knee_pitch.pos,fr3_knee_pitch.vel,fr3_knee_pitch.tau,fr3_knee_pitch.temp,fr3_knee_pitch.volt,fr3_knee_pitch.err,fr4_foot.pos,fr4_foot.vel,fr4_foot.tau,fr4_foot.temp,fr4_foot.volt,fr4_foot.err,bl1_hip_roll.pos,bl1_hip_roll.vel,bl1_hip_roll.tau,bl1_hip_roll.temp,bl1_hip_roll.volt,bl1_hip_roll.err,bl2_hip_pitch.pos,bl2_hip_pitch.vel,bl2_hip_pitch.tau,bl2_hip_pitch.temp,bl2_hip_pitch.volt,bl2_hip_pitch.err,bl3_knee_pitch.pos,bl3_knee_pitch.vel,bl3_knee_pitch.tau,bl3_knee_pitch.temp,bl3_knee_pitch.volt,bl3_knee_pitch.err,bl4_foot.pos,bl4_foot.vel,bl4_foot.tau,bl4_foot.temp,bl4_foot.volt,bl4_foot.err,br1_hip_roll.pos,br1_hip_roll.vel,br1_hip_roll.tau,br1_hip_roll.temp,br1_hip_roll.volt,br1_hip_roll.err,br2_hip_pitch.pos,br2_hip_pitch.vel,br2_hip_pitch.tau,br2_hip_pitch.temp,br2_hip_pitch.volt,br2_hip_pitch.err,br3_knee_pitch.pos,br3_knee_pitch.vel,br3_knee_pitch.tau,br3_knee_pitch.temp,br3_knee_pitch.volt,br3_knee_pitch.err,br4_foot.pos,br4_foot.vel,br4_foot.tau,br4_foot.temp,br4_foot.volt,br4_foot.err,fl1_hip_roll.kp,fl1_hip_roll.kd,fl1_hip_roll.tff,fl2_hip_pitch.kp,fl2_hip_pitch.kd,fl2_hip_pitch.tff,fl3_knee_pitch.kp,fl3_knee_pitch.kd,fl3_knee_pitch.tff,fl4_foot.kp,fl4_foot.kd,fl4_foot.tff,fr1_hip_roll.kp,fr1_hip_roll.kd,fr1_hip_roll.tff,fr2_hip_pitch.kp,fr2_hip_pitch.kd,fr2_hip_pitch.tff,fr3_knee_pitch.kp,fr3_knee_pitch.kd,fr3_knee_pitch.tff,fr4_foot.kp,fr4_foot.kd,fr4_foot.tff,bl1_hip_roll.kp,bl1_hip_roll.kd,bl1_hip_roll.tff,bl2_hip_pitch.kp,bl2_hip_pitch.kd,bl2_hip_pitch.tff,bl3_knee_pitch.kp,bl3_knee_pitch.kd,bl3_knee_pitch.tff,bl4_foot.kp,bl4_foot.kd,bl4_foot.tff,br1_hip_roll.kp,br1_hip_roll.kd,br1_hip_roll.tff,br2_hip_pitch.kp,br2_hip_pitch.kd,br2_hip_pitch.tff,br3_knee_pitch.kp,br3_knee_pitch.kd,br3_knee_pitch.tff,br4_foot.kp,br4_foot.kd,br4_foot.tff
77.800,17:00:54.168,-0.72995,-0.00099,-0.06409,28.0,49.0,1,1.32315,0.00694,-0.03357,32.0,48.0,1,0.08869,0.02281,-0.17395,31.0,49.0,1,1.55432,-0.03433,-0.00076,26.0,49.0,1,0.55715,-0.00694,0.03357,28.0,48.0,1,-1.34566,-0.00694,0.09460,33.0,48.0,1,-0.10166,-0.00099,0.03967,32.0,48.0,1,-2.98638,-0.00229,0.00534,27.0,48.0,1,1.21748,-0.00496,-0.00305,26.0,48.0,1,-1.53296,-0.00099,0.03357,31.0,49.0,1,-0.13447,-0.00694,0.00916,32.0,48.0,1,2.59117,-0.00229,-0.00687,27.0,48.0,1,-0.90085,-0.00099,-0.00305,27.0,48.0,1,1.43797,-0.00099,0.02136,32.0,48.0,1,0.00744,-0.00099,-0.00916,31.0,49.0,1,-0.80816,-0.00229,0.00229,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
77.900,17:00:54.268,-0.72995,-0.00099,-0.03357,28.0,49.0,1,1.32734,0.05852,-0.27771,32.0,48.0,1,0.09327,0.05653,-0.28381,31.0,49.0,1,1.55165,-0.00229,-0.00687,26.0,49.0,1,0.55676,-0.01091,0.03357,28.0,48.0,1,-1.34718,-0.00099,-0.02747,33.0,48.0,1,-0.10243,-0.00694,0.10071,32.0,48.0,1,-2.98638,-0.03433,0.00381,27.0,48.0,1,1.21748,-0.00099,0.03967,26.0,48.0,1,-1.53410,-0.01289,0.06409,31.0,49.0,1,-0.13447,-0.00099,0.00916,32.0,48.0,1,2.59346,0.02975,-0.01450,27.0,48.0,1,-0.90085,-0.00099,-0.02747,27.0,48.0,1,1.43835,0.00496,-0.01526,32.0,48.0,1,0.00668,-0.00298,-0.00305,31.0,49.0,1,-0.81083,-0.06638,0.02823,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
78.000,17:00:54.368,-0.72995,-0.00099,0.01526,28.0,49.0,1,1.33002,-0.00099,0.05798,32.0,48.0,1,0.09594,0.03868,-0.22888,31.0,49.0,1,1.55318,0.03433,-0.01144,26.0,49.0,1,0.55600,-0.00099,0.01526,28.0,48.0,1,-1.34985,-0.00099,-0.12512,33.0,48.0,1,-0.10357,-0.00298,0.02136,32.0,48.0,1,-2.98753,0.00687,-0.00534,27.0,48.0,1,1.21710,-0.01091,0.07629,26.0,48.0,1,-1.53601,-0.07637,0.41199,31.0,49.0,1,-0.13485,-0.00496,-0.01526,32.0,48.0,1,2.60033,0.16708,-0.08774,27.0,48.0,1,-0.90085,-0.00099,0.02747,27.0,48.0,1,1.43835,0.00496,-0.02136,32.0,48.0,1,0.00668,-0.00099,-0.02136,31.0,49.0,1,-0.81846,-0.03891,0.02518,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
78.100,17:00:54.468,-0.72995,-0.00099,-0.00916,28.0,49.0,1,1.33078,0.01091,0.00916,32.0,48.0,1,0.09937,0.02083,-0.11292,31.0,49.0,1,1.55356,-0.00229,-0.01144,26.0,49.0,1,0.55600,-0.00099,0.07629,28.0,48.0,1,-1.34985,-0.00099,0.00916,33.0,48.0,1,-0.10395,-0.01091,0.02747,32.0,48.0,1,-2.98905,-0.00229,-0.00381,27.0,48.0,1,1.21710,-0.00099,0.00916,26.0,48.0,1,-1.53944,-0.01091,0.04578,31.0,49.0,1,-0.13523,-0.00694,-0.04578,32.0,48.0,1,2.60834,0.08011,-0.04044,27.0,48.0,1,-0.90200,-0.00694,-0.00305,27.0,48.0,1,1.43835,-0.00099,0.03357,32.0,48.0,1,0.00591,-0.01884,0.07019,31.0,49.0,1,-0.82380,-0.05722,0.02060,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
78.200,17:00:54.568,-0.72995,-0.00099,-0.03357,28.0,49.0,1,1.33307,0.02876,-0.14954,32.0,48.0,1,0.10319,0.05852,-0.30212,31.0,49.0,1,1.55432,-0.00229,-0.01297,26.0,49.0,1,0.55600,-0.00496,-0.06409,28.0,48.0,1,-1.34985,-0.00099,-0.00916,33.0,48.0,1,-0.10433,-0.00099,0.10071,32.0,48.0,1,-2.99134,-0.00229,0.00076,27.0,48.0,1,1.21595,-0.03471,0.21057,26.0,48.0,1,-1.53983,-0.01289,0.03357,31.0,49.0,1,-0.13523,-0.00099,-0.03967,32.0,48.0,1,2.61444,0.09384,-0.04501,27.0,48.0,1,-0.90314,-0.01091,0.01526,27.0,48.0,1,1.43835,-0.00099,0.00916,32.0,48.0,1,0.00477,-0.02678,0.13733,31.0,49.0,1,-0.82990,-0.07095,0.03586,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
78.300,17:00:54.668,-0.72995,0.00298,-0.03967,28.0,49.0,1,1.33650,0.04860,-0.33264,32.0,48.0,1,0.10739,0.02281,-0.15564,31.0,49.0,1,1.55547,-0.00229,-0.00534,26.0,49.0,1,0.55600,-0.00099,0.11902,28.0,48.0,1,-1.34985,-0.00099,-0.01526,33.0,48.0,1,-0.10433,-0.00099,-0.05188,32.0,48.0,1,-2.99172,-0.00229,-0.00534,27.0,48.0,1,1.21443,-0.00099,-0.03357,26.0,48.0,1,-1.54250,-0.05058,0.16174,31.0,49.0,1,-0.13561,-0.00893,0.05188,32.0,48.0,1,2.62818,0.22659,-0.11216,27.0,48.0,1,-0.90353,-0.00099,0.00916,27.0,48.0,1,1.43759,-0.01091,0.07629,32.0,48.0,1,0.00172,-0.01686,0.10071,31.0,49.0,1,-0.83944,-0.10757,0.04044,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
78.400,17:00:54.768,-0.72995,-0.02083,0.08850,28.0,49.0,1,1.34108,0.05455,-0.23499,32.0,48.0,1,0.11273,0.13390,-0.76601,31.0,49.0,1,1.55661,0.05722,-0.03128,26.0,49.0,1,0.55257,-0.17556,0.94302,28.0,48.0,1,-1.34985,-0.00099,-0.00916,33.0,48.0,1,-0.10586,-0.04265,0.21057,32.0,48.0,1,-2.99210,-0.04349,0.00839,27.0,48.0,1,1.21443,-0.00496,0.03967,26.0,48.0,1,-1.54479,-0.02876,0.12512,31.0,49.0,1,-0.13638,-0.00099,0.00305,32.0,48.0,1,2.64343,0.15793,-0.08469,27.0,48.0,1,-0.90391,-0.00099,0.00305,27.0,48.0,1,1.43835,0.01289,-0.03967,32.0,48.0,1,0.00134,-0.00099,-0.07019,31.0,49.0,1,-0.86042,-0.33647,0.16251,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
78.500,17:00:54.868,-0.72957,0.00893,-0.05798,28.0,49.0,1,1.34566,0.05257,-0.28381,32.0,48.0,1,0.11997,0.05852,-0.38757,31.0,49.0,1,1.56195,0.08011,-0.04654,26.0,49.0,1,0.55028,-0.00099,0.00916,28.0,48.0,1,-1.35290,-0.03273,0.14954,33.0,48.0,1,-0.11120,-0.02678,0.10071,32.0,48.0,1,-3.00774,-0.10300,0.04807,27.0,48.0,1,1.21099,-0.07439,0.28381,26.0,48.0,1,-1.54593,-0.00099,-0.02136,31.0,49.0,1,-0.13561,0.01686,-0.09460,32.0,48.0,1,2.66289,0.19913,-0.09842,27.0,48.0,1,-0.90391,-0.00099,-0.03967,27.0,48.0,1,1.44026,0.01488,-0.09460,32.0,48.0,1,0.00134,-0.00099,0.02747,31.0,49.0,1,-0.88827,-0.27237,0.12589,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
78.600,17:00:54.968,-0.72843,-0.00694,0.03967,28.0,49.0,1,1.35061,0.13191,-0.72328,32.0,48.0,1,0.12684,0.12993,-0.63783,31.0,49.0,1,1.56271,0.06638,-0.03433,26.0,49.0,1,0.55028,-0.00099,-0.02136,28.0,48.0,1,-1.35748,-0.01686,0.19836,33.0,48.0,1,-0.11692,-0.12001,0.58899,32.0,48.0,1,-3.01156,-0.00229,0.00687,27.0,48.0,1,1.20909,-0.02678,0.06409,26.0,48.0,1,-1.54631,-0.00099,0.00305,31.0,49.0,1,-0.13485,0.01091,-0.03967,32.0,48.0,1,2.68998,0.35019,-0.18540,27.0,48.0,1,-0.90353,-0.00099,-0.00305,27.0,48.0,1,1.44217,0.02678,-0.15564,32.0,48.0,1,0.00134,-0.00099,0.00305,31.0,49.0,1,-0.92870,-0.54704,0.26780,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
78.700,17:00:55.068,-0.72576,0.03471,-0.18616,28.0,49.0,1,1.35481,0.00893,-0.04578,32.0,48.0,1,0.13294,0.02480,-0.11292,31.0,48.0,1,1.56310,-0.00229,-0.01450,26.0,48.0,1,0.55028,0.00694,-0.07629,28.0,48.0,1,-1.36282,-0.04265,0.16174,33.0,48.0,1,-0.12417,-0.05257,0.14343,32.0,48.0,1,-3.02033,-0.03891,0.02365,27.0,48.0,1,1.20832,-0.00496,0.03967,26.0,48.0,1,-1.54707,-0.00694,0.07019,31.0,49.0,1,-0.13447,-0.00099,-0.03967,32.0,48.0,1,2.73194,0.42801,-0.21592,27.0,48.0,1,-0.90391,-0.00099,-0.00305,27.0,48.0,1,1.44522,0.02876,-0.19836,32.0,48.0,1,0.00134,-0.00099,-0.02747,31.0,49.0,1,-0.98554,-0.57909,0.29984,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
78.800,17:00:55.168,-0.72347,-0.00099,0.04578,28.0,49.0,1,1.35596,-0.00099,-0.03357,32.0,48.0,1,0.13371,0.00099,-0.03967,31.0,49.0,1,1.56729,0.04807,-0.02213,26.0,49.0,1,0.54952,-0.00099,-0.03967,28.0,48.0,1,-1.36397,-0.00496,-0.03967,33.0,48.0,1,-0.12570,-0.00099,0.03967,32.0,48.0,1,-3.01995,-0.00229,-0.00381,27.0,48.0,1,1.20756,-0.00694,0.02136,26.0,48.0,1,-1.54822,-0.05058,0.28381,31.0,49.0,1,-0.13409,0.00496,-0.06409,32.0,48.0,1,2.78229,0.58365,-0.30747,27.0,48.0,1,-0.90391,-0.00099,-0.01526,27.0,48.0,1,1.44636,0.01091,-0.10681,32.0,48.0,1,0.00134,-0.00099,-0.00916,31.0,49.0,1,-1.04772,-0.73473,0.36546,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
78.900,17:00:55.268,-0.72347,-0.00099,0.00916,28.0,49.0,1,1.35710,-0.00099,-0.00916,32.0,48.0,1,0.13485,-0.00099,-0.01526,31.0,48.0,1,1.56767,-0.00229,-0.00076,26.0,48.0,1,0.54952,-0.00099,0.00916,28.0,48.0,1,-1.36397,-0.00099,0.05188,33.0,48.0,1,-0.12570,-0.00099,0.05798,32.0,48.0,1,-3.01995,-0.00229,-0.00534,27.0,48.0,1,1.20642,-0.02083,0.07019,26.0,48.0,1,-1.55280,-0.00298,0.08850,31.0,48.0,1,-0.13447,-0.00099,-0.05798,32.0,48.0,1,2.82921,0.30899,-0.16556,27.0,48.0,1,-0.90429,-0.00893,0.00916,27.0,48.0,1,1.44675,-0.00099,-0.06409,32.0,48.0,1,0.00134,-0.00099,0.05798,31.0,48.0,1,-1.11906,-0.71642,0.35477,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
79.000,17:00:55.368,-0.72347,-0.00099,-0.01526,28.0,49.0,1,1.35824,0.02281,-0.11902,32.0,48.0,1,0.13790,0.04066,-0.13733,31.0,49.0,1,1.56806,0.02975,-0.01602,26.0,49.0,1,0.54913,-0.00099,-0.03357,28.0,48.0,1,-1.36397,0.00099,-0.07629,33.0,48.0,1,-0.12570,-0.00099,-0.03357,32.0,48.0,1,-3.01995,-0.00229,-0.00839,27.0,48.0,1,1.20336,-0.02876,0.16785,26.0,48.0,1,-1.55280,-0.00099,-0.00305,31.0,49.0,1,-0.13371,-0.00099,-0.07019,32.0,48.0,1,2.87041,0.46005,-0.23423,27.0,48.0,1,-0.90581,-0.04265,0.22278,27.0,48.0,1,1.44713,0.00893,-0.08240,32.0,48.0,1,0.00134,-0.00099,0.04578,31.0,49.0,1,-1.19078,-0.73473,0.36851,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
79.100,17:00:55.468,-0.72347,-0.00099,0.05798,28.0,49.0,1,1.36053,0.00298,-0.02747,32.0,48.0,1,0.13943,0.00298,0.01526,31.0,49.0,1,1.56844,-0.00229,-0.00534,26.0,49.0,1,0.54990,0.01091,-0.06409,28.0,48.0,1,-1.36320,-0.00099,-0.05798,33.0,48.0,1,-0.12493,0.03075,-0.09460,32.0,48.0,1,-3.02338,-0.18082,0.08011,27.0,48.0,1,1.20108,-0.02083,0.07019,26.0,48.0,1,-1.55280,-0.00099,-0.00916,31.0,49.0,1,-0.13333,-0.00099,-0.08850,32.0,48.0,1,2.90894,0.33646,-0.17167,27.0,48.0,1,-0.91154,-0.08430,0.32654,27.0,48.0,1,1.44751,0.01686,-0.09460,32.0,48.0,1,0.00134,-0.00099,0.00305,31.0,49.0,1,-1.26173,-0.67979,0.33646,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
79.200,17:00:55.568,-0.72347,-0.00099,-0.04578,28.0,49.0,1,1.36320,-0.00099,0.01526,32.0,48.0,1,0.14019,-0.00099,0.03357,31.0,49.0,1,1.56806,-0.00229,0.00381,26.0,49.0,1,0.55028,-0.00099,-0.03967,28.0,48.0,1,-1.36244,-0.00099,-0.03967,33.0,48.0,1,-0.12379,-0.00099,0.05188,32.0,48.0,1,-3.05352,-0.30901,0.15030,27.0,48.0,1,1.19726,-0.00099,-0.05188,26.0,48.0,1,-1.55280,-0.00099,0.05798,31.0,49.0,1,-0.13218,-0.00099,-0.00916,32.0,48.0,1,2.93832,0.26321,-0.13352,27.0,48.0,1,-0.91421,-0.00694,0.00305,27.0,48.0,1,1.44751,-0.00099,-0.02136,32.0,48.0,1,0.00134,-0.00099,-0.03967,31.0,49.0,1,-1.31590,-0.43718,0.20219,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
79.300,17:00:55.668,-0.72347,0.00496,-0.02747,28.0,49.0,1,1.36320,0.01091,-0.05798,32.0,48.0,1,0.14057,0.01289,-0.08850,31.0,49.0,1,1.56806,-0.00229,-0.00076,26.0,49.0,1,0.54990,-0.00694,-0.02136,28.0,48.0,1,-1.36282,-0.00694,-0.02136,33.0,48.0,1,-0.12455,-0.01488,0.03967,32.0,48.0,1,-3.07679,-0.11215,0.05569,27.0,48.0,1,1.19726,-0.00099,0.03967,26.0,48.0,1,-1.55241,-0.00099,-0.01526,31.0,49.0,1,-0.13218,-0.00099,0.01526,32.0,48.0,1,2.96006,0.19913,-0.09689,27.0,48.0,1,-0.91383,-0.00099,0.00305,27.0,48.0,1,1.44789,0.00298,-0.01526,32.0,48.0,1,0.00134,-0.00099,-0.01526,31.0,49.0,1,-1.34794,-0.27237,0.12589,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
79.400,17:00:55.768,-0.72347,-0.00099,0.00305,28.0,49.0,1,1.36358,-0.00099,-0.00305,32.0,48.0,1,0.14248,-0.00099,0.00916,31.0,49.0,1,1.56767,-0.00229,-0.00992,26.0,49.0,1,0.54952,-0.00099,-0.00916,28.0,48.0,1,-1.36282,-0.00099,0.00305,33.0,48.0,1,-0.12531,-0.00099,0.00916,32.0,48.0,1,-3.07984,-0.00229,-0.00229,27.0,48.0,1,1.19726,-0.00099,-0.05188,26.0,48.0,1,-1.55241,-0.00099,0.05188,31.0,49.0,1,-0.13256,-0.00694,0.08240,32.0,48.0,1,2.98943,0.34561,-0.17777,27.0,48.0,1,-0.91383,-0.00099,0.02136,27.0,48.0,1,1.44789,-0.00099,0.05188,32.0,48.0,1,0.00134,-0.00099,-0.19836,31.0,49.0,1,-1.38991,-0.53789,0.25407,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
79.500,17:00:55.868,-0.72347,-0.00099,-0.02136,28.0,49.0,1,1.36397,0.02876,-0.09460,32.0,48.0,1,0.14363,0.02281,-0.10681,31.0,49.0,1,1.56806,-0.00229,-0.00992,26.0,49.0,1,0.54952,-0.01091,-0.00305,28.0,48.0,1,-1.36282,-0.00694,-0.00305,33.0,48.0,1,-0.12570,-0.01884,0.13123,32.0,48.0,1,-3.08061,0.03433,-0.01297,27.0,48.0,1,1.19688,-0.00893,0.01526,26.0,48.0,1,-1.55241,0.00099,-0.05188,31.0,49.0,1,-0.13256,-0.00694,-0.02136,32.0,48.0,1,3.03597,0.43716,-0.21592,27.0,48.0,1,-0.91383,-0.00099,-0.01526,27.0,48.0,1,1.44789,0.00893,-0.02747,32.0,48.0,1,0.00134,-0.00099,-0.01526,31.0,49.0,1,-1.45628,-0.84459,0.41276,28.0,48.0,1,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,5.00,0.0000,0.00,0.50,0.0000
